item,itemLabel,startDate,endDate,sourceDate,psid
Q60581152,Eugène Berg,1998,2002,,Q60581152-0ea8ad9e-4d17-fbae-b676-20ccdfa8e0d6
Q54820109,Philippe Perrier de la Bâthie,2002,2006,2022-07-23,Q54820109-5eb55db3-4be6-f6d3-de86-2d168cc2b773
Q54820124,Philippe Bossière,2006,2008,,Q54820124-16d6fc83-495e-edac-7582-93e5ddfefbb4
Q3167029,Jean-Louis Zoël,2008,2013,,Q3167029-b9cce2a7-4549-1861-fbe3-8a87ffd04883
Q28033557,Jacqueline Bassa-Mazzoni,2013-07-01,2017-04-27,,Q28033557-236b0176-4b3f-e956-71d1-900adffa5d8c
Q33285914,Claire Bodonyi,2017,2020,2022-07-23,Q33285914-513E23C6-6471-4326-A8C8-A36E85CA893C
Q48997631,Sébastien Minot,2020,,2022-07-23,Q48997631-FC5AE1FB-4113-4DAF-8E7A-982DE4D19CF3
